2022-04-11 10:53:42.380 [main] INFO  org.iiitb.App - [POW] - 33.956169186002015 4.75373769899464
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COSH] - 6.9523151293700325
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 522.7842544398936
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [DIVISION] - 56.45464133809379 44.83575516371226
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 1.2591433139010728
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SINH] - 5.829336858083966
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 170.06505388011604
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [LOG B BASE A] - 32.638213830441735 59.672403452432
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 1.173113945794292
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SUBTRACTION] - 4.866173261263073 2.8408746522941
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 2.0252986089689733
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COSH] - 1.7745039188589862
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 3.0334611959602023
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [TAN] - 8.422213764436728
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - -1.5662266652130046
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COS] - 1.379696425034388
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 0.18993888870653802
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [FACTORIAL] - 24.304870367904723
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 6.204484017332394E23
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [ADDITION] - 77.19964669630531 1.362453079999193
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 78.5620997763045
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 9.64314805056427 0.9242022364477909
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 8.912218994728653
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SQUARED] - 5.302623042471072
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 28.117811130545164
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [POW] - 96.62902994323602 8.61892877687098
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 1.28677077448007776E17
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COSH] - 6.727240961203233
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 417.4209626898434
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [FACTORIAL] - 69.79698238136501
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 1.711224524281413E98
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [TAN] - 9.624331168065845
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 0.20224492557974574
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SIN] - 5.354829597868084
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - -0.8006358448099814
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [FACTORIAL] - 50.60075486029971
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 3.0414093201713376E64
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COSH] - 5.936492288563389
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 189.30360167777422
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SQUARED] - 0.44697058593100136
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 0.19978270468750267
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [TAN] - 9.20659347226959
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - -0.22171389571236175
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [SIN] - 8.120423083128523
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 0.9647139694963754
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [COSH] - 6.021169130570579
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [RESULT] - 206.03124653594307
2022-04-17 10:53:42.501 [main] INFO  org.iiitb.App - [POW] - 14.081889686190019 7.194824407909101
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.838288845799396E8
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQRT] - 24.402485285496066
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 4.9398871733569045
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 2.6153412476357607 1.9806545791973074
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 5.180087618293369
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SIN] - 2.3614646015143825
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.7033704473881877
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 8.488328041985833
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -1.3590780235204851
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 2.212756334038166 0.23238230131050086
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.5142054091431765
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 44.926279009013705 3.3453038079809874
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 41.580975201032714
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 28.441469895639088
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.453952037594609
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 8.59056904427727
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -1.1027167762367447
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQUARED] - 2.9295521739856167
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 8.582275940103854
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 9.29895700492187 5.620135557555338
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 52.26139891153969
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 5.722646562749794
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 152.85810638760807
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 3.568816962293976
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.9984120018140477
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 3.0813650795705385
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 10.917010595097453
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 27.5646987501664
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.0888869450418352E28
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 41.33340797419467 65.29221534789691
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.6330526197335719
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 47.18097523784497 84.86533865781509
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.5559510629903103
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 1.2201830886324028
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.8414920322754174
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 8.408714822340347
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 2242.995866046711
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 5.341703224466788
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.9999541567317075
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 0.12678594419092248
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.1261109364282252
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOG B BASE A] - 92.10720901396935 84.72585102341472
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.981531435760258
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 52.18363020511651 8.297282251262692
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 43.886347953853814
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 33.72320106891546
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.5279287919486595
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQUARED] - 7.31259261207008
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 53.47401071010192
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 5.060729490287215
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 78.85592997406626
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 9.685629894494882
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 362880.0
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 55.61595075742656 1.2272341538124754
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 54.388716603614085
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COS] - 5.73838583305334
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.8552312298278004
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 8.641250950028786
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 2830.203229716727
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 4.251113646970208
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 35.098888436508574
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 90.15654976016704 42.12487494559573
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 2.140221184670678
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [POW] - 5.532826386677692 7.913335015674425
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 757162.0677249455
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 46.969486118151615
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.671815808697791
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 6.780697114944636
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.999997421359765
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 2.4362560496704733
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.8514523150255395
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 2.849639608765372
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.9933255923598031
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 0.5526726949536587
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.6167886134855979
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 39.15206842457742
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.592754711008287
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOG B BASE A] - 24.14180161921907 2.192058490766377
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.24649957542654574
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COS] - 2.397200309934285
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.7354997405137828
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 56.66319271044775
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.753301041371595
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 22.737123425409656 95.55519802060425
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.23794753081362383
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 5.353092589278846 3.937071837482262
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 21.075510076684747
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 2.502855614870516
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 6.149591560036015
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COS] - 7.888731144131324
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.03474251707534599
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COSH] - 0.34444827330114336
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.059911153677374
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 37.769401615933155
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.3763753091226343E43
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 49.83095207948121 4.626031160664149
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 45.20492091881706
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SIN] - 8.226966159380174
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.9312439444650225
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 12.86822569371443 0.2509431891435099
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 12.617282504570921
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOG B BASE A] - 61.76678433411085 93.15375961160072
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.0996481351303649
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 4.11371619074486
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.4658669094489858
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 13.892873500463104
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 6.2270208E9
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 93.9702235737143
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.1567725070816409E144
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [ADDITION] - 73.08324958568035 38.64558258563786
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 111.7288321713182
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [POW] - 2.1294563264338207 3.9866614699085523
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 20.356182102984537
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 9.455787988354006
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 362880.0
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOG B BASE A] - 31.62274575178494 49.36954986508554
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.1289730972070289
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 14.112375391709737
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 8.71782912E10
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 7.874161537447042 4.818317715878328
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 37.94021203356881
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [POW] - 63.53898482499273 3.374416223389943
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1213971.0899383256
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COS] - 1.9779611684931908
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.396007546719127
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 7.349268726535981
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.8101585720205668
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQUARED] - 3.1621801348528287
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 9.999383205257853
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [ADDITION] - 95.63879108958326 90.31066119355104
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 185.9494522831343
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 25.3120672847008
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.4033276162635147
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQUARED] - 3.501225439951512
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 12.258579581363659
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SUBTRACTION] - 17.765629763943714 2.050306948560224
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 15.715322815383491
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TAN] - 5.580402022533636
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.8470574582091068
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 7.661685294181349
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.884324309248807
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [ADDITION] - 12.740168811301434 56.82483213603208
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 69.56500094733352
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 89.34163486932546 39.4921168195483
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 2.2622650307035967
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [ADDITION] - 66.40170566164223 2.4098412832622373
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 68.81154694490446
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 4.625029679587947 9.751439605832338
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 45.10069759568396
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [FACTORIAL] - 29.294838553494284
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 8.841761993739701E30
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 6.300183744955984 3.6261465934530914
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 22.845389824900682
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [DIVISION] - 24.5221956679296 13.903919525511016
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.7636894131137693
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [TANH] - 2.834576520504376
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 0.9931221605298746
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [COS] - 9.518917708412125
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - -0.9955721254995112
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [ADDITION] - 32.025660192576 88.46297945023206
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 120.48863964280805
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SQUARED] - 4.859901592456174
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 23.618643488358053
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [LOGBASE10] - 66.41564339711563
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [RESULT] - 1.8222703842005386
2022-04-17 10:53:42.502 [main] INFO  org.iiitb.App - [SIN] - 0.7072382471653915
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.6497368797659537
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SINH] - 6.049545210885588
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 211.9589164872528
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SIN] - 9.143321836947708
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.27775477080933897
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [FACTORIAL] - 47.767016649029536
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 2.5862324151116818E59
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [ADDITION] - 50.388148736299186 41.23657955652303
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 91.62472829282223
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SUBTRACTION] - 42.962373186018574 6.805879672142041
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 36.15649351387653
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [TANH] - 8.639678378703943
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.9999999373817838
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOGBASE10] - 35.45279258863372
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.5496504499017854
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [DIVISION] - 51.51782809803031 33.173657202606506
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.552974029465237
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [DIVISION] - 92.16970858942419 65.24988688637953
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.4125650324868837
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [COS] - 1.1280639185768038
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.42841002282703694
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOGBASE10] - 3.035808660090935
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.48227439552207524
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [TAN] - 4.568529970092187
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 6.903231085673209
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SQUARED] - 0.04986016683786065
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.002486036237099299
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOG B BASE A] - 83.55382875806552 48.04385495725151
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.8749569638230935
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [TANH] - 9.501306599240166
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.9999999888236514
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SIN] - 1.9632885556167012
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.9239586719141257
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOGBASE10] - 46.037914407944484
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.6631156411602492
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOG B BASE A] - 94.57176931155513 38.42932851079516
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.8020516568295983
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOG B BASE A] - 65.12617400852314 49.63271087281441
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.9349484731621484
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SQRT] - 6.022719628650542
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 2.4541229856408058
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SINH] - 7.571356173863447
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 970.8856809898653
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 0.2661669811548817 8.045647147063594
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 2.1414856125713033
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [DIVISION] - 16.169970080964692 92.48049064314327
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 0.17484736476323587
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SQUARED] - 9.960170424988156
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 99.20499489480875
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOGBASE10] - 47.08742372504387
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.6729049297163543
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [ADDITION] - 33.32122831278037 89.39039120738637
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 122.71161952016675
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [TAN] - 8.005653508700274
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - -6.542545193464788
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SINH] - 9.830686784977644
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 9297.860524308144
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SQRT] - 95.98521323621065
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 9.797204358193753
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [LOG B BASE A] - 16.454083313241057 86.82884939258342
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 1.5939373340291285
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SIN] - 3.299462294654706
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - -0.1572146982139131
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [COS] - 8.305300997912745
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - -0.4361531726249105
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [SUBTRACTION] - 59.019967522186775 9.595032616682834
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 49.42493490550394
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [ADDITION] - 29.139077673940694 40.34900172413731
2022-04-17 10:53:42.503 [main] INFO  org.iiitb.App - [RESULT] - 69.488079398078
